  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720617 00208 201607280955 180   3 *** 722 SCT * * *  6.0 ** ** ** ** 10 ** ** ** *   79   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281015 170   6 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   77   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281035 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   77   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281055 ***   0 *** 722 SCT * * *  6.0 ** ** ** ** 10 ** ** ** *   77   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281115 ***   0 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281135 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281155 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281215 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   79   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281235 ***   0 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281255 ***   0 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   81   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281315 160   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   81   79 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281335 180   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   82   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281355 190   9 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   84   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281415 190   8 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   84   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281435 210   8 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   84   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281455 210   7 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   86   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281515 230   7 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   79 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281535 230  11 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281555 260   6 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281615 230   8 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281635 240  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281655 200   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281715 170  25  32  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281735 170   9  18  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   72 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281755 170  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   72 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281815 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   70 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281835 170   7 *** 722 SCT * * * 10.0 ** ** ** ** 61 ** ** ** *   81   72 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281855 150   6 *** 722 CLR * * *  6.0 ** ** ** ** 61 ** ** ** *   77   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281915 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** 61 ** ** ** *   79   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281935 040   3 *** 722 CLR * * * 10.0 ** ** ** ** 61 ** ** ** *   79   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607281955 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** 61 ** ** ** *   81   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282135 350   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282215 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282235 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282255 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282315 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607282355 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290015 170   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290215 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290235 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290255 ***   0 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290315 090   3 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290335 ***   0 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290355 130   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290415 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290435 170   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290455 180   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290515 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290535 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290555 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290615 180   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290635 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290655 170   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290715 180   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290735 180   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290755 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290815 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290855 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290915 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290935 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607290955 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291015 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291035 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291055 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291115 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291135 160   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291155 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291215 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291235 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291255 180   3 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291315 190   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   81   77 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291335 210   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291355 210   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   82   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291415 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291435 200   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291455 190   8 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291515 210   8 ***  29 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291535 190   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291555 240   5 ***  26 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.07 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291615 200   9 ***  37 *** * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.07 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291635 180   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.07 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291655 250   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291715 250   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291735 230   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291755 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291815 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291835 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291855 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291915 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291935 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607291955 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292035 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292055 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   72 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292115 240   3 ***  49 *** * * * 10.0 ** ** ** ** ** ** ** ** *   95   73 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292135 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   72 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292215 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   95   72 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292235 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   72 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292255 080  13  16 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292315 090  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292335 100  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   73 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607292355 140  17  22 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300015 150  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   73 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300035 160  15  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300055 160  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 29.95 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300115 170  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300135 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300155 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300215 170   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300235 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300255 170   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300315 180   8 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300355 180   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300415 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300435 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300455 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300515 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300535 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300555 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300615 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300635 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300655 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300715 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300755 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   75   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300815 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300835 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300855 ***   0 *** *** *** * * *  6.0 ** ** ** ** 10 ** ** ** *   73   73 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300915 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300935 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   73   73 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607300955 040   3 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   73   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301015 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   73   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301035 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301055 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   73   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301115 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301135 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301155 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   75   73 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301215 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301235 ***   0 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   75   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301255 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301315 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301355 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301415 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301435 220   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301455 230   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301515 240   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301535 230   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301555 230   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301615 240   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301635 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
